@RELATION FingerPrint
@attribute typePoint0 numeric
@attribute gradienPoint0 numeric
@attribute distancePoint0 numeric
@attribute typePoint1 numeric
@attribute gradienPoint1 numeric
@attribute distancePoint1 numeric
@attribute typePoint2 numeric
@attribute gradienPoint2 numeric
@attribute distancePoint2 numeric
@attribute typePoint3 numeric
@attribute gradienPoint3 numeric
@attribute distancePoint3 numeric
@attribute typePoint4 numeric
@attribute gradienPoint4 numeric
@attribute distancePoint4 numeric
@attribute typePoint5 numeric
@attribute gradienPoint5 numeric
@attribute distancePoint5 numeric
@attribute typePoint6 numeric
@attribute gradienPoint6 numeric
@attribute distancePoint6 numeric
@attribute typePoint7 numeric
@attribute gradienPoint7 numeric
@attribute distancePoint7 numeric
@attribute typePoint8 numeric
@attribute gradienPoint8 numeric
@attribute distancePoint8 numeric
@attribute typePoint9 numeric
@attribute gradienPoint9 numeric
@attribute distancePoint9 numeric
@attribute typePoint10 numeric
@attribute gradienPoint10 numeric
@attribute distancePoint10 numeric
@attribute typePoint11 numeric
@attribute gradienPoint11 numeric
@attribute distancePoint11 numeric
@attribute typePoint12 numeric
@attribute gradienPoint12 numeric
@attribute distancePoint12 numeric
@attribute typePoint13 numeric
@attribute gradienPoint13 numeric
@attribute distancePoint13 numeric
@attribute typePoint14 numeric
@attribute gradienPoint14 numeric
@attribute distancePoint14 numeric
@attribute typePoint15 numeric
@attribute gradienPoint15 numeric
@attribute distancePoint15 numeric
@attribute typePoint16 numeric
@attribute gradienPoint16 numeric
@attribute distancePoint16 numeric
@attribute typePoint17 numeric
@attribute gradienPoint17 numeric
@attribute distancePoint17 numeric
@attribute typePoint18 numeric
@attribute gradienPoint18 numeric
@attribute distancePoint18 numeric
@attribute typePoint19 numeric
@attribute gradienPoint19 numeric
@attribute distancePoint19 numeric
@attribute class {A, NOT-A}

@data
2,1.5417242313075237,1.0,1,1.517807502741611,1.0,2,1.540558463980557,1.0,1,1.5570041968136952,1.0,1,1.5659485077120703,1.0,1,1.555231726897022,1.0,1,1.555724870361631,1.0,1,1.5430748531785314,1.0,1,1.0661467724518352,1.0,1,1.5393931995239138,1.0,1,1.5563448541255136,1.0,1,1.5661324253322633,1.0,1,1.5680675504203134,1.0,1,0.02712307898666778,1.0,1,1.5674969800337482,1.0,1,0.028734583471959948,1.0,1,0.04400463937038142,1.0,2,0.02575409942057673,1.0,2,0.04431087930916708,1.0,1,1.541844161706174,1.0,A
1,1.545127521796959,1.0,1,1.5596147947671457,1.0,1,1.569306461876151,1.0,1,1.5686148897104462,1.0,1,1.5448544476763868,1.0,1,1.5108844953335163,1.0,1,1.5354710954793718,1.0,1,1.5525055664818113,1.0,1,0.027697999282770946,1.0,2,0.05002708892050679,1.0,2,0.04452485198067108,1.0,1,0.008727753937394452,1.0,1,1.497267364831854,1.0,1,1.5255738075429761,1.0,1,1.451917706835004,1.0,1,1.556363805545668,1.0,1,1.5490355514399146,1.0,1,1.5587460616485678,1.0,1,1.5626844452413489,1.0,1,1.5642462122250202,1.0,A
1,0.016942066937216074,1.0,1,0.009948040691051374,1.0,1,1.550307016776197,1.0,1,0.014018905591418737,1.0,1,0.04115522409657186,1.0,1,0.03190401170978479,1.0,1,0.03266307481152497,1.0,1,1.5135874142335557,1.0,1,0.02982473928375546,1.0,1,1.5608087070248593,1.0,1,0.014754767078769227,1.0,1,0.019242660676129016,1.0,1,0.005332644378131195,1.0,1,0.030392645839421892,1.0,1,0.013789196176611849,1.0,1,0.00726366772402828,1.0,1,1.5541728453619534,1.0,1,0.02884191939683068,1.0,1,1.5619784184051246,1.0,1,0.033356842559462925,1.0,NOT-A
1,1.5266028179828723,1.0,2,1.5602838604658986,1.0,2,1.5635003353927817,1.0,1,0.00970751264047794,1.0,1,1.548543498060581,1.0,1,0.00706060428174765,1.0,1,0.004355160591107262,1.0,1,1.5447002915022736,1.0,1,1.3396582266556274,1.0,1,0.016865931693822882,1.0,1,0.030345372233973662,1.0,1,0.004919579866933986,1.0,1,0.015776178891590862,1.0,1,0.02369420837097536,1.0,1,1.4514729344126416,1.0,1,0.0038717019096975937,1.0,1,1.543769919547343,1.0,1,0.027767812615236413,1.0,1,0.011134462879473287,1.0,1,1.4416964149386202,1.0,NOT-A
1,1.5468304920569125,1.0,1,1.5471350118780196,1.0,1,1.5542546881580395,1.0,1,0.005483296662706969,1.0,1,1.544679724722502,1.0,1,0.0054997970700597105,1.0,1,0.03787362143704146,1.0,1,1.5592248810729499,1.0,1,1.5507482229650023,1.0,1,0.007690492674576666,1.0,1,0.002795086550489492,1.0,1,1.5651666988873811,1.0,1,0.005023265078180925,1.0,1,1.5654663069014434,1.0,1,0.012197969645670633,1.0,1,0.009152868329052965,1.0,1,1.5668406011734437,1.0,1,1.5547251773758135,1.0,1,0.002821110061916201,1.0,1,0.03041343239922189,1.0,NOT-A
1,0.002980024097504435,1.0,1,0.04599758408395847,1.0,1,0.1063222988406054,1.0,1,0.02320401043854202,1.0,1,0.0029865827124335264,1.0,1,1.5306645801742704,1.0,1,6.526549471353505E-4,1.0,1,1.5669591448400977,1.0,1,1.5684917609229603,1.0,1,0.012682522569033764,1.0,1,1.5300766391761291,1.0,1,1.5704423614758918,1.0,1,1.5683988364870365,1.0,1,1.570458521764033,1.0,1,1.5705991155642958,1.0,1,0.0057610286845231175,1.0,1,0.0011251525187829917,1.0,1,0.0033495083572204435,1.0,1,0.10080463966677676,1.0,1,4.8697241999991013E-4,1.0,NOT-A
1,1.5447336838936856,1.0,1,0.003957399735649414,1.0,1,1.5175671606002143,1.0,2,0.016472319819722726,1.0,2,0.016318510033340165,1.0,1,0.013692130669767637,1.0,1,0.024405544800634085,1.0,1,0.020193368563450338,1.0,1,0.034632101188801674,1.0,1,1.5440703692380526,1.0,1,0.01279250636586911,1.0,1,0.08201427590901489,1.0,1,1.5591870577950668,1.0,1,1.566806739230771,1.0,1,0.01366821304485815,1.0,1,1.5586132865914109,1.0,1,0.01661041389776212,1.0,1,1.554529813035237,1.0,1,1.5598739843186753,1.0,1,1.562588302358266,1.0,A
1,0.007375456959042296,1.0,1,1.5555860128625572,1.0,1,0.009090710288315236,1.0,1,0.041688018189386604,1.0,1,1.535916750770553,1.0,1,1.5504840258949475,1.0,1,0.011970893414739368,1.0,1,1.5315092288187515,1.0,1,0.01844416744765157,1.0,1,0.0047196107239118905,1.0,1,0.006665260741851321,1.0,1,0.019678570577320094,1.0,1,0.021909312995293372,1.0,1,1.54495678719744,1.0,1,0.006510915338098834,1.0,1,1.5214177426579116,1.0,1,1.5660537185182004,1.0,1,0.00547427243991703,1.0,1,0.009456832737777787,1.0,1,0.45851430996426046,1.0,A
1,0.21981158069306164,1.0,1,0.03522441563500162,1.0,1,1.5528209396839359,1.0,1,0.004005737382241157,1.0,1,1.259394972415347,1.0,1,0.005808688440210678,1.0,1,0.007101377379949602,1.0,1,0.0029112991681379103,1.0,1,0.00332144795139706,1.0,1,0.003666920751878176,1.0,1,0.029251280036484865,1.0,1,0.4553473838289699,1.0,1,0.02172958625038988,1.0,2,1.5217732583120738,1.0,1,1.0759611380732532,1.0,2,1.1254411252207452,1.0,1,0.015720286441814505,1.0,1,0.18453226041682466,1.0,1,0.003334603580374514,1.0,1,0.0042089289683474584,1.0,A
1,0.002828513201708019,1.0,1,0.007940816879248374,1.0,1,0.004915575569210539,1.0,1,1.567963395258248,1.0,1,0.008942671804196799,1.0,1,1.516833370947402,1.0,1,1.546347475209937,1.0,1,1.5663306671403325,1.0,1,1.5579878556233664,1.0,1,9.322502126821863E-4,1.0,1,1.569206298254991,1.0,1,0.05225878069439978,1.0,1,1.5694473865846468,1.0,1,1.5683115827285259,1.0,1,0.001295509877332532,1.0,1,0.00245718959803669,1.0,1,1.569430449520484,1.0,1,0.00802015355035712,1.0,1,0.026897900083211548,1.0,1,1.569138474287913,1.0,A
